itemID,due_date,order_release,batch_size
5,392505.588032859,388985.588032859,32
1,349755.8468374863,347069.8468374863,23
2,898472.0543269281,892994.0543269281,132
3,1525106.5042614513,1518904.5042614513,140
4,382559.40772238094,380600.40772238094,27
5,390736.0149419268,389737.0149419268,17
1,348816.271015414,347916.271015414,13
2,899493.7356978062,893064.7356978062,130
3,1533048.121087055,1521498.121087055,146
4,385267.3941764264,381080.3941764264,26
5,393537.4464566547,390512.4464566547,38
1,350915.53006578604,349225.53006578604,15
2,897460.4655806259,893577.4655806259,57
3,1541241.185781539,1524329.185781539,153
4,382396.36751540576,381095.36751540576,17
5,393664.579043586,391257.579043586,21
1,351434.83684593125,350137.83684593125,30
2,901998.128687004,895405.128687004,109
3,1548403.3388945034,1539696.3388945034,121
4,382837.2702093192,381206.2702093192,10
5,393833.4405575018,391452.4405575018,24
1,352687.1265619993,350708.1265619993,26
2,908036.0496939239,895660.0496939239,156
3,1546363.9313354865,1541523.9313354865,71
4,383101.7580093534,381230.7580093534,23
5,393790.3791759094,391585.3791759094,35
1,354084.6761447828,351082.6761447828,26
2,900822.4964411877,896676.4964411877,50
3,1559163.7942680758,1548517.7942680758,100
4,383276.77176090376,381585.77176090376,28
5,397693.86509441404,394786.86509441404,28
1,354666.180980841,352641.180980841,18
2,901470.0796669718,897865.0796669718,50
3,1574443.0446246269,1565773.0446246269,75
4,383982.4768661529,381944.4768661529,12
5,399994.15654431697,395986.15654431697,38
1,355043.05884190043,353411.05884190043,27
2,909271.1815114754,900024.1815114754,143
3,1575554.2872608134,1571490.2872608134,73
4,384906.0538485423,382014.0538485423,19
5,402540.35169744387,398857.35169744387,43
1,356899.46752468706,353654.46752468706,30
2,907529.5721668665,901021.5721668665,80
3,1593081.0244272894,1582911.0244272894,126
4,386135.59610185755,382299.59610185755,26
5,403909.824993701,399415.824993701,39
1,357142.00323439867,355699.00323439867,13
2,905314.7067557535,901043.7067557535,108
3,1590472.407104935,1583273.407104935,107
4,385581.17284415633,384273.17284415633,21
5,401881.26747242716,399607.26747242716,23
1,360480.4128225898,357759.4128225898,28
2,913912.4036095006,908600.4036095006,136
3,1596639.5748564454,1583929.5748564454,134
4,387468.76607799437,385349.76607799437,23
5,404900.26324382855,401630.26324382855,29
1,359419.7414066053,358088.7414066053,19
2,915592.3117525758,910063.3117525758,126
3,1600297.2087820077,1589305.2087820077,100
4,387478.87881517026,386118.87881517026,10
5,404453.6250624221,401800.6250624221,27
1,361538.82799018465,358565.82799018465,30
2,912960.0283603447,910254.0283603447,87
3,1596293.733045862,1590534.733045862,62
4,387923.046411657,386430.046411657,14
5,405483.0970207956,403494.0970207956,14
1,362143.62009713246,358703.62009713246,30
2,931187.5966483664,919947.5966483664,135
3,1616673.1016518308,1605625.1016518308,103
4,388071.323636551,386667.323636551,15
5,405264.93366371683,403513.93366371683,23
1,361660.3749685957,358769.3749685957,26
2,930123.7699180814,922155.7699180814,92
3,1622390.9901915782,1608505.9901915782,150
4,389887.82443438465,388375.82443438465,10
5,408594.9997951622,404386.9997951622,35
1,361684.05997869925,358779.05997869925,32
2,931536.8805401068,923880.8805401068,112
3,1633654.8209888064,1618607.8209888064,156
4,392487.16681721323,389019.16681721323,25
5,407301.91117165814,405620.91117165814,37
1,361024.043223826,359493.043223826,30
2,927964.9070749785,924682.9070749785,50
3,1629872.0114876411,1624295.0114876411,57
4,393333.69506808574,390764.69506808574,24
5,408268.2904178002,405891.2904178002,29
1,364736.9410165593,361779.9410165593,26
2,943979.8706360973,933191.8706360973,156
3,1633923.982956704,1626798.982956704,97
4,396351.8215943901,393467.8215943901,19
5,410102.3008358997,407354.3008358997,28
1,363840.3564926308,361794.3564926308,17
2,940055.3070908807,934525.3070908807,73
3,1642526.3323851845,1627402.3323851845,133
4,397350.99152961746,395036.99152961746,20
5,409620.90137581836,407510.90137581836,15
1,363491.78321001615,362795.78321001615,13
2,942573.0677940339,936407.0677940339,72
3,1638544.1884583456,1635604.1884583456,54
4,397131.7747251846,395631.7747251846,15
5,410370.9057101552,408850.9057101552,19
1,367164.46497543954,364602.46497543954,32
2,945137.6861827846,939874.6861827846,83
3,1645742.165795204,1638580.165795204,60
4,398072.43310446193,396070.43310446193,20
5,410528.40810604044,409175.40810604044,30
1,368854.92197398696,365606.92197398696,33
2,949259.4153293225,942034.4153293225,97
3,1649424.977060658,1641790.977060658,91
4,401462.4465913852,397254.4465913852,26
5,413548.07000499364,409385.07000499364,33
1,366725.4305758699,365846.4305758699,15
2,947190.9447265462,943658.9447265462,62
3,1652461.2806809875,1644411.2806809875,79
4,400546.44711473305,398360.44711473305,15
5,414062.8328335831,409804.8328335831,39
1,367526.19821068394,366061.19821068394,19
2,957597.675528035,952178.675528035,88
3,1660925.1474762093,1646792.1474762093,159
4,403785.9718372129,400053.9718372129,28
5,412580.97575085965,410635.97575085965,15
1,366912.16723125504,366229.16723125504,14
2,961527.9609593243,955559.9609593243,68
3,1654521.0373292917,1647618.0373292917,80
4,403114.87899574405,400081.87899574405,23
5,412504.88717618294,410719.88717618294,26
1,369134.94917175604,366494.94917175604,29
2,963559.327808834,959457.327808834,64
3,1675454.4383137163,1659446.4383137163,164
4,403840.355396542,401349.355396542,14
5,413912.9522657533,411150.9522657533,44
1,368972.49691929773,366968.49691929773,29
2,964364.9215340866,961347.9215340866,82
3,1667959.421011894,1663523.421011894,62
4,403531.40499203606,401698.40499203606,23
5,413344.05516837514,411577.05516837514,27
1,369853.9186037213,367747.9186037213,24
2,970286.1031842978,961872.1031842978,99
3,1683452.2897468999,1669047.2897468999,121
4,404663.5118776806,403209.5118776806,15
5,414368.55456431874,411584.55456431874,30
1,370694.0717036854,368925.0717036854,15
2,966204.2022554268,962883.2022554268,94
3,1676624.0492397903,1674009.0492397903,55
4,407289.7526438079,403872.7526438079,24
5,416161.7469460816,413538.7469460816,28
1,371553.31857843517,369723.31857843517,19
2,966220.3626181826,963691.3626181826,66
3,1682064.2373143292,1676144.2373143292,98
4,406691.55464665947,404083.55464665947,25
5,419389.8041174165,415358.8041174165,44
1,373701.7952629041,370323.7952629041,33
2,969925.5992220836,964391.5992220836,148
3,1692667.2924745227,1680217.2924745227,109
4,407880.7830936614,404245.7830936614,21
5,418339.2020430666,416364.2020430666,43
1,372885.90122823877,371050.90122823877,28
2,970698.5611338308,965701.5611338308,82
3,1684311.7214189875,1681475.7214189875,56
4,406206.61116872914,404547.61116872914,12
5,420482.87889611477,418447.87889611477,29
1,377050.5270115561,373217.5270115561,37
2,974271.3230060117,970122.3230060117,130
3,1697131.6738434127,1686039.6738434127,141
4,406607.62561260094,404680.62561260094,15
5,420765.24412542605,418848.24412542605,20
1,377058.6788494683,374291.6788494683,26
2,977972.97140569,973523.97140569,137
3,1694320.7986954344,1688552.7986954344,62
4,407151.00504919334,405089.00504919334,21
5,420905.6390924833,418897.6390924833,21
1,376302.7916139057,375580.7916139057,14
2,982565.492685283,974899.492685283,99
3,1701867.41873014,1694151.41873014,61
4,406530.5017767693,405597.5017767693,10
5,421777.83923639636,419228.83923639636,40
1,377144.14769558347,376103.14769558347,21
2,985105.389303156,978535.389303156,93
3,1705549.5927020477,1696650.5927020477,99
4,408210.9723717585,406552.9723717585,10
5,423873.7427978812,421733.7427978812,42
1,381056.92796939664,378591.92796939664,28
2,982204.1180289463,980447.1180289463,50
3,1702962.570991823,1698830.570991823,81
4,408301.2612655853,407409.2612655853,10
5,424018.1145128661,422567.1145128661,21
1,381702.3721380591,378804.3721380591,25
2,987101.8933079375,981902.8933079375,122
3,1709407.3671568201,1699606.3671568201,106
4,410583.58022210904,408593.58022210904,15
5,425693.97204581724,423526.97204581724,36
1,381222.21712630056,379100.21712630056,21
2,989759.3616085823,984064.3616085823,69
3,1711649.0180322586,1702931.0180322586,114
4,410776.7334128458,408898.7334128458,16
5,426130.6261188436,424795.6261188436,28
1,382252.0668570952,380831.0668570952,29
2,991878.7042986077,984149.7042986077,154
3,1714271.9677643543,1707479.9677643543,88
4,411708.2110323604,409438.2110323604,17
5,426910.3776569092,424941.3776569092,38
1,382662.2213354218,381296.2213354218,18
2,991131.2772784577,984250.2772784577,140
3,1718867.1707499407,1710178.1707499407,157
4,414154.4525880303,410624.4525880303,23
5,427692.94584703306,425781.94584703306,40
1,385358.34638080094,382922.34638080094,25
2,1000585.7053910638,993816.7053910638,117
3,1723808.1369931519,1712176.1369931519,117
4,414915.270164644,412426.270164644,16
5,427798.18635046977,425852.18635046977,21
1,386465.4471383754,384372.4471383754,26
2,1006292.7780123471,999935.7780123471,154
3,1720026.0267971347,1715980.0267971347,90
4,413959.2294457106,412600.2294457106,11
5,428674.68485536857,426187.68485536857,20
1,386074.7136869862,384738.7136869862,30
2,1010242.5909501059,1005973.5909501059,74
3,1729601.4227246637,1724307.4227246637,59
4,414670.29727243236,413129.29727243236,14
5,429100.71849895985,426227.71849895985,23
1,388944.26788399403,386228.26788399403,28
2,1012290.7839917318,1005992.7839917318,155
3,1739334.9400779428,1729069.9400779428,149
4,416512.8428211258,413350.8428211258,19
5,427807.0346997266,426530.0346997266,27
1,392472.280912289,390136.280912289,35
2,1012313.6277475812,1006717.6277475812,63
3,1742170.831643346,1730889.831643346,162
4,420080.5522169043,416856.5522169043,24
5,428795.35142328776,426633.35142328776,24
1,395155.5286269585,393518.5286269585,15
2,1015995.9298047038,1008921.9298047038,131
3,1743773.3753347017,1734252.3753347017,96
4,417836.83542159246,416978.83542159246,10
5,429484.98736672703,426643.98736672703,23
1,395392.98243057163,393916.98243057163,20
2,1014013.4206022556,1010762.4206022556,88
3,1741339.1763028183,1736474.1763028183,86
4,419406.16170064325,417121.16170064325,15
5,429016.3103448827,427090.3103448827,17
1,394998.501989434,394004.501989434,18
2,1018614.3001939949,1012961.3001939949,72
3,1756787.6243756555,1748431.6243756555,96
4,418788.5918342102,417162.5918342102,20
5,428714.11701360176,427225.11701360176,16
1,395597.77703234024,394290.77703234024,19
2,1024840.8087376368,1017909.8087376368,146
3,1759094.556647366,1750793.556647366,89
4,419170.27663264127,417819.27663264127,10
5,433285.84670493397,428292.84670493397,42
1,395995.8006490537,394330.8006490537,19
2,1036324.741184703,1027334.741184703,125
3,1772722.046589155,1752670.046589155,169
4,419559.5172007487,418523.5172007487,13
5,431120.77111716755,429690.77111716755,23
1,397631.80481192574,394556.80481192574,34
2,1036791.0684245111,1028861.0684245111,133
3,1770158.2792015392,1759452.2792015392,119
4,421558.5855294445,418538.5855294445,18
5,431344.72250988625,430182.72250988625,17
1,398027.42781036824,395418.42781036824,30
2,1035721.1143572889,1032338.1143572889,97
3,1765026.042372969,1761010.042372969,86
4,419645.3009400363,418649.3009400363,13
5,432510.74089190265,430343.74089190265,30
1,398504.6027498321,395806.6027498321,33
2,1036561.7926675054,1032385.7926675054,63
3,1772320.4916500903,1762717.4916500903,112
4,421272.58474029956,418758.58474029956,15
5,433194.3138534378,430555.3138534378,30
1,398796.6509414382,396296.6509414382,23
2,1044166.5902782849,1035084.5902782849,123
3,1787000.3938512492,1767417.3938512492,170
4,423442.7991696795,419921.7991696795,23
5,432935.8067642399,431626.8067642399,16
1,398356.32339881425,397289.32339881425,13
2,1044035.4898500503,1038655.4898500503,75
3,1784352.5539183645,1767802.5539183645,165
4,423376.56764831726,420782.56764831726,15
5,433752.9177590821,432025.9177590821,26
1,400088.6376276588,398050.6376276588,36
2,1048602.2853178699,1043222.2853178697,92
3,1782791.6119325387,1768361.6119325387,122
4,422478.9254583034,421315.9254583034,13
5,434978.44376790366,432473.44376790366,19
1,400884.5179325793,398663.5179325793,21
2,1048470.270484941,1043886.270484941,95
3,1782938.3038645384,1769512.3038645384,165
4,423907.1306101477,421362.1306101477,14
5,435426.1701390568,433576.1701390568,27
1,399940.0443545452,398862.0443545452,20
2,1049978.257869943,1044331.2578699429,107
3,1781120.4180313349,1771542.4180313349,137
4,422925.8547374547,421837.8547374547,10
5,436936.25051633554,435623.25051633554,14
1,401642.913095554,400377.913095554,26
2,1058529.5651068697,1045921.5651068697,153
3,1778774.1999461467,1773324.1999461467,116
4,428916.99805491476,426495.99805491476,28
5,439463.1988707154,436712.1988707154,34
1,403412.07476550963,400741.07476550963,23
2,1050320.1397471866,1045981.1397471867,83
3,1783175.010681981,1777005.010681981,57
4,428065.4932320328,427120.4932320328,13
5,438778.776279733,436960.776279733,14
1,402655.5709666371,401398.5709666371,17
2,1051115.3934814464,1046457.3934814463,96
3,1787261.7946717546,1778301.7946717546,120
4,432275.9769975782,428233.9769975782,23
5,438816.69170118286,437332.69170118286,26
1,405805.6277290218,404174.6277290218,12
2,1052977.7478039814,1046961.7478039813,116
3,1810880.585396383,1800058.585396383,91
4,431066.1224322323,429991.1224322323,16
5,439063.7482245147,437699.7482245147,20
1,405901.96127930004,404273.96127930004,15
2,1055418.2478295355,1051784.2478295355,49
3,1816417.650757793,1806634.650757793,85
4,432691.47783875227,431050.47783875227,18
5,442219.08410176897,438282.08410176897,38
1,407517.491560181,404995.491560181,21
2,1067732.6575336412,1059532.6575336412,108
3,1828383.4738701931,1810761.4738701931,157
4,433210.84812817915,431180.84812817915,16
5,439588.89638883935,438325.89638883935,14
1,408311.084894149,405188.084894149,33
2,1065323.790744182,1060581.790744182,53
3,1841853.8053765798,1834541.8053765798,167
4,433367.69070574566,431779.69070574566,10
5,440995.33751557005,438678.33751557005,26
1,407093.56095915067,405215.56095915067,30
2,1068818.5551558675,1061855.5551558675,98
3,1840683.2614204038,1837512.2614204038,71
4,434003.0479227759,432830.0479227759,12
5,443403.4051364768,438773.4051364768,42
1,408184.55825111154,405416.55825111154,37
2,1076649.4604189002,1065192.4604189002,142
3,1844986.7795674498,1838734.7795674498,90
4,434295.5684736259,432946.5684736259,15
5,443291.8391511573,440154.8391511573,26
1,406983.91310099454,405816.91310099454,24
2,1073681.2462990251,1067740.2462990251,106
3,1846781.9308084708,1840801.9308084708,77
4,434796.68865442305,433207.68865442305,14
5,444853.25489383057,441794.25489383057,32
1,408696.9896727984,407508.9896727984,14
2,1074417.0308835949,1068925.0308835949,66
3,1863719.5961769936,1854915.5961769936,127
4,438152.49279592704,436631.49279592704,23
5,445435.4671536921,443300.4671536921,18
1,409779.96948519856,408543.96948519856,17
2,1081380.1477044136,1069839.1477044136,143
3,1876731.3080312954,1865804.3080312954,166
4,441629.0269846083,438408.0269846083,19
5,444667.7994062188,443388.7994062188,14
1,412579.72721112636,408995.72721112636,37
2,1079443.8799867108,1070098.8799867108,120
3,1879417.3279148708,1866316.3279148708,107
4,441134.5737425886,439116.5737425886,25
5,444770.56974551186,443660.56974551186,14
1,412557.20615074673,409036.20615074673,35
2,1078197.7200701656,1071425.7200701656,148
3,1890679.552120839,1880720.552120839,155
4,442526.2304142614,439288.2304142614,27
5,445942.7672525096,443916.7672525096,43
1,412383.70819905994,409397.70819905994,35
2,1077929.2497496621,1072238.2497496621,68
3,1896335.69283213,1889012.69283213,146
4,441563.1844725478,439750.1844725478,12
5,447777.7501088646,444556.7501088646,42
1,410577.46858212695,409507.46858212695,16
2,1076078.684654825,1072481.684654825,50
3,1902592.5494460822,1889521.5494460822,156
4,443922.610465934,440713.610465934,18
5,446594.1983283407,444583.1983283407,30
1,411760.9402431035,409641.9402431035,29
2,1080098.5140361665,1072967.5140361665,97
3,1901629.1435807112,1892838.1435807112,99
